ID, NumberOfTotalCharactersMean, NumberOfTotalCharactersStd, NumberOfUppercaseCharactersMean,NumberOfUppercaseCharactersStd, NumberOfLowercaseCharactersMean,NumberOfLowercaseCharactersStd, NumberOfSpecialCharactersMean, NumberOfSpecialCharactersStd, NumberOfNumbersMean, NumberOfNumbersStd, NumberOfBlanksMean, NumberOfBlanksStd, NumberOfWordsMean, NumberOfWordsStd, LengthOfWordsMean,LengthOfWordsStd, NumberOfPropositionsMean, NumberOfPropositionsStd, PropositionsLengthMean, PropositionsLengthStd, NumberOfPunctuationCharactersMean, NumberOfPunctuationCharactersStd, NumberOfLowercaseWordsMean, NumberOfLowercaseWordsStd, NumberOfUppercaseWordsMean,NumberOfUppercaseWordsStd, NumberOfBigramsMean, NumberOfBigramsStd, NumberOfTrigramsMean, NumberOfTrigramsStd,HapaxTokenRatioMean, HapaxTokenRatioStd, VocabularyRichnessMean, VocabularyRichnessStd, FleschKincaidGradeLevelMean, FleschKincaidGradeLevelStd, FleschReadingEaseMean,FleschReadingEaseStd, DaleChallReadabilityMean, DaleChallReadabilityStd, AutomatedReadabilityIndexMean, AutomatedReadabilityIndexStd, ColemanLiauIndexMean, ColemanLiauIndexStd, GunningFogMean, GunningFogStd,SMOG(SimpleMeasureOfGobbledygook)Mean,SMOG(SimpleMeasureOfGobbledygook)Std,LinsearWriteMean,LinsearWriteStd,Author,Class
81437114,88.38028169,37.60332852,8.492957746,6.392938973,60.42253521,25.72424842,6.38028169,4.348761187,1.169014085,1.609705734,11.91549296,6.326217478,12.81690141,6.32079033,6.70028169,1.871430854,1.507042254,0.70955728,9.288873239,4.947225015,2.830985915,2.567324005,9.309859155,5.643372155,0.746478873,0.960022151,16.43661972,8.036417803,15.43661972,8.036417803,0.849014085,0.111647773,0.986056338,0.037094431,7.647887324,4.990606928,58.00253521,36.53895697,14.33408451,8.419199149,14.86478873,12.45626827,15.12704225,10.73372314,9.33915493,4.741616396,0.874647887,2.487190751,5.474084507,3.365552328,Human,0
81959485,99.91666667,43.02392207,8.592592593,5.428042818,64.98148148,30.12350549,10.08333333,12.35892615,2.027777778,1.89276563,14.23148148,7.996071352,14.31481481,7.195224945,5.905555556,1.508540706,1.268518519,0.571004337,12.5787037,7.154587119,6.62037037,12.14398006,9.944444444,5.75073801,0.75,1.072596365,19.24074074,13.64691687,18.24074074,13.64691687,0.818055556,0.184984776,0.97037037,0.060536581,9.17037037,6.731425187,50.97796296,49.55670967,16.86,9.930435446,20.69444444,30.4710179,15.42407407,10.65376651,9.011851852,5.714147509,0.190740741,1.133785615,7.3425,4.708058129,Human,0
82017721,125.1,29.88461142,11.9,6.307931515,82.15,22.39815841,11.575,2.888663186,2,1.46628783,17.475,5.805116278,17.275,5.319715688,6.07875,2.016111589,1.075,0.263391344,16.4875,5.439999426,7.65,3.102821297,11.7,4.517742799,0.875,1.248749374,21.5,6.168468205,20.5,6.168468205,0.837,0.07740155,0.971,0.043806392,12.8625,7.291148315,30.10575,58.95823882,21.5615,13.3518217,22.5,18.82208809,19.07675,12.24661573,13.088,6.717950655,0,0,10.4375,4.438732223,Human,0
82523340,113.6486486,42.03551665,11.02702703,6.024663214,74.94594595,28.41673084,10.2972973,4.471319201,1.945945946,1.374398069,15.43243243,6.760539482,15.40540541,6.309407217,6.214594595,1.83993918,1.189189189,0.455467555,13.78837838,6.383724878,6.405405405,3.529485526,9.918918919,4.834439392,0.621621622,0.748019054,19.64864865,8.118101949,18.67567568,8.054054054,0.81027027,0.12684288,0.979189189,0.041744291,12.3027027,9.705403524,29.99135135,73.87144228,20.19702703,12.51796846,20.98648649,17.73011124,18.10864865,12.11216814,12.79594595,7.958270714,0.494594595,2.092708829,8.524864865,4.982261845,Human,0
82715141,60.66,39.64371829,6.24,5.526517891,40.02,26.43519624,5.5,4.729693436,1.26,1.507448175,7.64,6.27617718,8.42,6.216397671,5.5456,3.074850995,1.48,0.83042158,5.9666,4.413656357,2.92,3.103804118,5.66,4.541409473,0.58,0.695413546,11.06,8.663509681,10.06,8.663509681,0.8736,0.150036795,0.99,0.051536395,10.376,9.808212069,32.6682,74.10020015,22.3262,21.72684504,25.156,29.0248732,20.0126,18.41202073,8.7734,8.908635723,0.338,1.657334004,3.621,3.003502123,Human,0
82841878,80.42372881,42.57404453,8.254237288,5.286994662,52.89830508,29.5047798,8.288135593,3.640873649,3.169491525,2.092379575,7.813559322,6.434743028,8.423728814,5.912363919,5.983050847,4.20109076,1.101694915,0.353908695,7.754237288,5.47983428,2.898305085,1.910673989,5.627118644,4.206122676,0.406779661,0.739185169,12.01694915,8.099992729,11.01694915,8.099992729,0.877627119,0.124605669,0.992881356,0.03304085,17.16949153,8.580985172,-14.14152542,68.06510086,33.13305085,22.57177165,42.30338983,27.32066311,34.51661017,14.12779033,15.34508475,11.49407797,0,0,5.63559322,4.156708391,Human,0
82861813,73.27642276,35.60791472,6.829268293,6.464043534,49.12195122,25.16436549,6.504065041,4.692796735,2.487804878,2.595699551,8.333333333,5.277143023,9.227642276,5.180973648,7.94203252,3.20450571,1.203252033,0.493195151,8.471544715,5.170606423,2.837398374,2.691069192,6.674796748,4.431036024,0.520325203,1.046477588,11.80487805,6.298352522,10.82113821,6.269078225,0.862845528,0.141677065,0.992601626,0.030705456,10.2902439,7.357739298,35.91186992,53.20492494,17.14292683,6.585702268,20.50081301,16.47437772,20.26479675,16.4162916,11.32252033,7.9880971,0,0,5.152439024,3.485981529,Human,0
82869657,76.2,33.19879516,6.975,9.951099186,51.1,22.53974268,6.1,4.831148932,1.225,1.863967543,10.8,5.541660401,11.35,5.160184105,6.83825,2.301861081,1.075,0.263391344,10.9875,5.248199096,3.45,2.923610781,9.025,5.307953937,0.925,1.915561275,14.475,8.54689271,13.475,8.54689271,0.878,0.177654158,0.98025,0.067878108,6.97,3.80435277,60.442,28.89601696,12.474,4.606575084,12.515,10.81551085,12.97625,11.36396579,8.757,5.271221016,0.195,1.21777461,4.60625,2.414078176,Human,0
83159701,69.71428571,35.17533343,4.7,8.212968839,48.92857143,26.06191607,5.528571429,4.318470062,0.921428571,1.378756464,9.635714286,6.237227766,10.57142857,6.209604148,6.216785714,2.048740124,1.428571429,0.677630927,8.2,5.468845791,2.978571429,2.687186147,8.842857143,5.982440291,0.592857143,2.354013074,13.18571429,8.42071062,12.18571429,8.42071062,0.891285714,0.149450627,0.978928571,0.086078838,6.601428571,5.899551868,62.97,43.33726384,14.59364286,7.792679001,13.57357143,11.98629939,13.10828571,11.31034431,7.203214286,5.032312344,0.157857143,0.875301406,4.376785714,3.133938478,Human,0
83285256,63.325,32.76460552,8.075,18.54641138,41.85,26.08788033,2.525,3.193646035,0.2,0.509901951,10.675,6.141610131,11.375,6.199546354,5.9005,1.541121264,1.275,0.499374609,9.35425,4.748208024,1.75,2.790609252,8.375,5.730128707,2.075,4.485462629,12.425,7.265973782,11.425,7.265973782,0.879,0.159574434,0.9955,0.019742087,4.545,3.216360521,79.778,21.69331017,8.94025,2.726401921,6.1475,5.865704881,6.96875,5.664101953,6.13325,3.625348526,0.0775,0.483987345,4.48325,2.656325834,Human,0
83296294,69.24475524,44.10337773,5.188811189,5.620829206,48.41258741,30.33388298,4.601398601,5.15377499,1.356643357,2.162637584,9.685314685,6.917515602,10.55944056,6.812804047,6.259370629,1.590696824,1.258741259,0.511589962,8.757552448,5.744636321,2.265734266,2.788465375,7.916083916,5.6673479,0.65034965,0.962650343,12.60839161,9.049232062,11.62237762,9.030487752,0.898531469,0.129252602,0.974475524,0.093072483,6.502797203,5.214865037,63.90090909,37.52176668,13.48643357,7.304152608,11.52167832,10.76666144,11.46902098,9.671221552,7.747342657,6.049696051,0.120979021,0.874331165,4.608391608,3.605069013,Human,0
83377628,78.53846154,50.07473704,7.903846154,6.831092984,52.07692308,34.34320342,6.923076923,5.476685388,1.5,1.726490437,10.13461538,7.353776754,10.86538462,7.192487657,5.173461538,2.184001166,1.269230769,0.558686117,9.041538462,6.621291527,2.788461538,2.589450034,7.365384615,4.94985954,0.903846154,1.444613541,14.28846154,10.56543082,13.34615385,10.48971037,0.874423077,0.155556241,0.980961538,0.04675055,9.536538462,8.985608769,43.59576923,66.18169258,21.48596154,17.02809243,21.18076923,23.40482395,16.76557692,15.55397926,9.019615385,8.638287972,0.15,1.071214264,5.689038462,4.933423394,Human,0
83390456,81.45454545,39.39453962,6.840909091,3.89021606,55.59090909,30.73960887,6.068181818,3.200836022,1.409090909,1.837960602,11.54545455,7.732618472,12.31818182,7.680473255,6.071363636,1.644320239,1.386363636,0.611105894,9.485,6.34430292,2.954545455,1.770394736,9.590909091,6.69571838,0.818181818,0.935966376,15.36363636,8.862820475,14.36363636,8.862820475,0.869318182,0.138258614,0.982954545,0.047221891,7.202272727,4.331517089,60.08681818,33.77744479,16.14272727,9.391546577,15.41363636,10.96704963,14.71340909,9.286861918,6.853636364,4.021826299,0.447727273,1.777829197,4.808636364,3.418516153,Human,0
83479877,78.76119403,35.90372265,5.701492537,3.45553817,54.70149254,26.35634956,5.402985075,3.472964674,1.358208955,1.842301388,11.59701493,6.469353013,12.43283582,6.446620961,6.273283582,1.370836315,1.850746269,1.068598347,8.032686567,5.18281563,3.328358209,2.433522474,9.597014925,5.260553576,0.895522388,0.979404759,15.55223881,7.897257378,14.55223881,7.897257378,0.853880597,0.12796869,0.988955224,0.041685902,5.228358209,3.970668802,73.49402985,26.7149064,11.87656716,5.742687382,10.49253731,7.831591467,10.69641791,7.14493364,7.135223881,4.532614599,0.61641791,2.04469441,4.642238806,3.12408593,Human,0
83585169,81.6754386,37.96893828,4.964912281,2.993940736,57.57017544,28.55157515,5.48245614,3.098478563,0.789473684,1.150695322,12.86842105,7.651984215,13.77192982,7.65716622,6.051403509,1.631454457,1.842105263,0.811960454,8.225964912,5.215750223,3.535087719,2.005167992,11.11403509,7.158308597,0.964912281,1.033897621,17.26315789,9.256626485,16.26315789,9.256626485,0.868508772,0.136460472,0.993596491,0.028288216,5.620175439,4.871618122,71.37333333,36.21619863,12.2827193,9.937811744,11.21491228,12.98747867,10.42526316,9.379872274,6.645350877,4.056595492,0.855263158,2.230848006,4.53877193,3.013586236,Human,0
84224606,83.28846154,30.80355657,5.115384615,4.272694368,59.78846154,22.51780196,4.653846154,2.834435335,0.980769231,1.499876721,12.75,5.639404633,13.73076923,5.619729615,6.34,1.10566548,2.019230769,0.843308152,7.623269231,4.171343964,3.134615385,1.698742138,10.23076923,4.948252934,0.538461538,0.719549497,16.63461538,6.507477492,15.63461538,6.507477492,0.882307692,0.108868576,0.998846154,0.00824011,5.676923077,3.693373244,70.75692308,27.482414,10.20865385,3.201219136,8.840384615,5.283765397,9.638461538,5.23247639,6.846923077,3.878539841,0.605769231,2.037665846,4.604230769,2.569043781,Human,0
84464758,91.21428571,38.83183262,7.485714286,7.656449862,63.04285714,27.92461061,6.785714286,4.901582418,1.285714286,1.425711423,12.61428571,6.674670366,13.44285714,6.576224958,7.355714286,2.232544718,1.371428571,0.589707641,10.64057143,5.979849947,2.757142857,1.974376678,9.671428571,6.711868866,0.614285714,1.476413194,16.65714286,8.090357072,15.65714286,8.090357072,0.852714286,0.144794647,0.983285714,0.050020608,8.685714286,6.721676783,51.29057143,51.5545746,16.22614286,9.466855005,17.61,15.39498202,17.07971429,13.53072503,9.89,6.356852096,0.308571429,1.47694113,5.807142857,3.711361376,Human,0
84482024,107.1485149,30.00342757,10.31683168,6.202731262,72.10891089,21.71457556,6.376237624,2.532370568,3.04950495,2.704511221,15.2970297,5.438303016,15.94059406,5.294910282,8.148217822,1.586313614,2.138613861,0.879127639,8.414851485,4.303966767,2.207920792,1.14595139,11.02970297,4.523766602,1.742574257,1.493573463,20.00990099,6.290799583,19.00990099,6.290799583,0.69029703,0.174017499,0.998712871,0.009083045,6.642574257,4.524287516,63.33069307,32.96669154,12.68326733,6.456637863,13.32277228,10.84360359,14.37792079,9.925742142,7.985544554,4.808670279,3.256435644,3.681299164,4.684950495,2.974623905,Human,0
84536856,106.1176471,31.34479164,8.784313725,4.016210903,72.21568627,23.95528001,5.980392157,3.545171785,1.568627451,2.260096319,17.56862745,5.808225749,17.90196078,5.712919318,6.238431373,1.138179442,1.882352941,0.899826973,10.73019608,4.439863313,3.588235294,2.583328683,10.62745098,6.389208992,0.666666667,0.878203752,21.21568627,6.768768317,20.21568627,6.768768317,0.827058824,0.125359,0.982745098,0.041684079,5.709803922,3.060517379,74.56980392,18.08435956,10.5954902,3.266395335,8.284313725,4.465307338,8.790980392,4.093383592,7.414509804,3.425728669,1.219607843,2.906653598,5.910196078,3.419050717,Human,0
85058609,54.10638298,32.77793371,5.255319149,3.485337586,33.89361702,24.07632725,7.085106383,3.49972514,1.191489362,1.362699103,6.680851064,6.253871594,7.063829787,5.658374533,3.972553191,2.505257848,1.170212766,0.375819611,5.946808511,4.509132627,3.659574468,2.643954129,4.85106383,4.589436175,0.468085106,0.647452087,10.21276596,7.789617122,9.212765957,7.789617122,0.855744681,0.168532397,0.954468085,0.115220575,10.5893617,11.77055891,29.87510638,88.17385676,28.96489362,21.65605943,31.04893617,29.59822358,22.50085106,18.59866969,10.03212766,11.70232073,0.410638298,1.95570459,3.095744681,3.140527632,Human,0
85067793,90.78350515,39.41301967,9.927835052,15.71541198,57.32989691,27.59789386,8.278350515,4.917342061,1.463917526,2.252429871,13.78350515,7.002542696,14.39175258,6.932006599,5.479381443,1.431663163,1.865979381,0.857097307,8.829896907,5.186868132,5.226804124,3.234814339,10.28865979,5.942956956,1.804123711,3.451099258,19.15463918,8.98720764,18.15463918,8.98720764,0.824123711,0.132180387,0.969793814,0.074556826,5.379381443,4.213036668,72.36670103,30.26449438,12.51474227,8.234112987,11.09896907,11.08472986,10.17773196,8.530583972,6.776907216,4.115279891,1.319587629,2.873004074,4.518969072,3.01680123,Human,0
85193539,57.94326241,36.61642716,5.503546099,5.402421461,37.53191489,24.11425322,6.219858156,11.29117662,1.070921986,1.447156126,7.617021277,5.891043297,8.241134752,5.814997374,6.332340426,2.079371031,1.65248227,2.798139746,6.467659574,4.864874629,3.581560284,10.81380522,5.723404255,4.81001671,0.609929078,0.936062749,11.73049645,12.35920964,10.74468085,12.34630576,0.86035461,0.179176253,0.98177305,0.05938555,8.19858156,5.940532557,49.07404255,45.41982713,17.27248227,8.38277719,19.46524823,29.39420743,15.13092199,12.99314281,8.801914894,7.374437246,0.090780142,0.852771927,3.888297872,3.055112204,Human,0
85203320,80.60526316,41.67009497,7.289473684,5.236048604,55.15789474,29.13115501,6.087719298,4.333794989,1.00877193,1.553127089,11.06140351,7.333275623,11.84210526,7.225174007,6.735087719,1.838030146,1.745614035,0.803625595,7.384561404,4.943815229,3.368421053,2.613269639,8.385964912,6.305815712,0.692982456,0.992314263,14.87719298,8.951271938,13.87719298,8.951271938,0.872368421,0.123553402,0.984649123,0.040742663,8.054385965,5.856247831,53.02552632,43.60679878,14.93719298,7.75426555,15.09473684,12.110622,14.73596491,10.07452787,9.099912281,7.238833808,0.272807018,1.399328479,4.785087719,3.323784898,Human,0
85677419,85.93181818,33.42363371,7.507575758,4.264895842,53.96969697,24.08977508,11.57575758,6.587547035,2.090909091,1.994137413,10.78787879,4.895932608,11.71969697,4.930293485,6.018636364,1.546883364,2.522727273,1.819365145,6.795757576,4.134395841,6.007575758,4.298513154,7.75,4.656984003,0.78030303,0.907163361,18.31818182,7.727673786,17.31818182,7.727673786,0.765984848,0.180910407,0.976439394,0.096209467,7.587878788,4.07917903,54.82886364,29.73058062,16.81242424,5.976533545,17.625,10.02220546,15.46295455,8.464799371,6.849393939,4.099471096,0.416666667,1.796426025,4.626287879,2.532582047,Human,0
85782515,48.58571429,35.84908561,5.4,10.29202188,31.68571429,24.67245014,3.614285714,3.415480962,0.842857143,1.410528921,7.042857143,5.775405278,7.842857143,5.741168906,6.001285714,2.092689262,1.242857143,0.800637501,6.791142857,4.941832379,1.971428571,1.985457332,5.357142857,4.607558121,0.828571429,2.408149429,9.185714286,7.117970933,8.242857143,7.047665701,0.924,0.117051881,0.991285714,0.04628858,6.062857143,10.09464032,63.61428571,73.60867213,14.80528571,9.998539282,11.41714286,15.58959334,8.621285714,13.39660095,7.723857143,9.189106173,0,0,3.257142857,3.081619307,Human,0
85826876,56.06666667,32.16305679,5.15,5.732436945,37.7,23.45584504,4.333333333,3.636237372,0.85,2.420915805,8.033333333,5.88774622,8.75,5.849857548,6.751,2.092783394,1.633333333,0.855699844,6.027666667,4.402820447,2.35,3.37058353,6.05,5.028004906,0.716666667,1.198494426,11.1,7.540335978,10.1,7.540335978,0.834333333,0.182750893,0.980166667,0.060013656,7.101666667,5.781017548,56.27133333,41.93271398,11.522,5.246997173,11.13,8.375665148,10.5975,9.40842063,8.2675,6.113776963,0.276666667,1.492689593,3.577833333,2.781517626,Human,0
85841150,53.09302326,33.54123734,3.558139535,5.17283749,37.76744186,24.83418238,3.255813953,4.472619664,0.465116279,1.019549312,8.046511628,5.460017414,8.88372093,5.499299331,5.746744186,2.257900569,1.139534884,0.553273361,8.222790698,5.072857699,1.674418605,2.042808489,7.627906977,5.835031559,0.651162791,0.859521796,10.18604651,6.76604317,9.186046512,6.76604317,0.905116279,0.150539682,0.971395349,0.128959727,5.281395349,5.792266529,71.53790698,40.80724397,12.4327907,7.549869343,8.73255814,11.15152969,8.41744186,9.290705556,7.447674419,6.724760508,0,0,3.912790698,2.832475559,Human,0
86303760,101.2307692,33.11708951,3.666666667,8.32461082,71.43589744,30.1974654,9.102564103,12.71339869,0.512820513,1.083010876,16.51282051,6.830819281,17.28205128,6.740420431,5.67974359,1.49450873,2.58974359,3.135552532,10.99820513,5.921452469,7.615384615,12.26547246,15.64102564,8.582890492,0.641025641,2.142215238,23.05128205,12.23058109,22.05128205,12.23058109,0.705128205,0.221369534,0.907435897,0.179682312,4.653846154,3.347930563,80.91615385,21.13225468,10.49461538,5.589967591,17.68205128,53.78783997,7.256923077,9.65487552,6.884871795,3.54226776,1.015384615,2.473504569,5.392307692,2.871161171,Human,0
86432824,104.7272727,33.51279514,8.75,6.498688679,72.5,25.46075411,7.795454545,3.702453397,0.704545455,1.306966395,14.97727273,6.531353181,15.75,6.609652033,6.964090909,1.782717943,1.931818182,0.914472706,10.00113636,6.582100458,4.409090909,2.461689939,11.84090909,7.019269522,1.090909091,1.104087073,21.22727273,7.660001295,20.22727273,7.660001295,0.794318182,0.123424576,0.988181818,0.03413028,8.027272727,4.938363901,58.65340909,36.89223243,12.93545455,6.048979424,13.98181818,8.448568268,13.43795455,7.587052242,10.18931818,4.644543914,0.425,1.674287501,6.581590909,3.844853079,Human,0
86565348,52.1627907,34.04506605,5.604651163,9.32897346,35.46511628,21.41326348,3.627906977,3.976812185,0.627906977,1.220431792,6.837209302,5.356718158,7.627906977,5.309155128,6.676511628,2.598898589,1.162790698,0.427552937,6.600697674,4.282204602,1.372093023,1.765604921,5.627906977,4.575075324,0.674418605,1.694326102,9.209302326,7.105707302,8.209302326,7.105707302,0.872093023,0.146439259,0.96255814,0.156236151,6.830232558,5.579177854,58.36604651,41.15435551,13.47116279,6.938809029,13.3,11.57599762,12.77162791,11.76584788,7.843488372,7.837863046,0,0,3.639534884,3.059156255,Human,0
86805382,78.5,42.53606313,11.26666667,9.760236791,47.71666667,26.03849181,7.283333333,5.680644525,1.65,2.242208732,10.58333333,6.649039195,11.16666667,6.374863833,5.921333333,2.077190785,1.6,0.778888096,7.862833333,5.382019166,3.383333333,2.702416614,6.116666667,4.60829566,1.516666667,1.892896076,15.1,8.949301649,14.1,8.949301649,0.843,0.142270868,0.942,0.187783563,6.465,4.439024855,64.12316667,30.47385915,15.281,5.902147829,13.15666667,8.135792661,12.75383333,7.967839961,8.032666667,5.28391328,0.1,0.768114575,4.710333333,3.908079224,Human,0
86878205,93.14893617,39.74170794,7.744680851,5.471271528,63.61702128,29.5912244,6.85106383,4.222426062,1.978723404,2.645665759,12.95744681,7.127881864,13.82978723,7.120002238,6.548723404,1.731506068,1.723404255,0.790962991,8.558510638,4.906541434,3.446808511,2.447825875,10,6.14713218,0.872340426,1.044071842,17.5106383,8.322929978,16.5106383,8.322929978,0.830851064,0.123285343,0.985319149,0.038307327,7.491489362,4.476930454,58.14191489,33.85506415,15.75042553,8.276947982,15.4212766,12.33488283,15.30468085,10.91716116,8.343617021,5.71424626,0.468085106,1.800367147,5.065744681,3.3096961,Human,0
87041753,93.7,40.36037661,8.15,5.597097462,64.075,29.26464377,7.775,4.606991969,1.4,1.78605711,12.3,6.261788882,13.275,6.268921359,6.18925,1.752902432,1.75,1.177921899,9.321,5.363916386,3.625,2.436057265,9.875,5.459796242,0.775,0.90795099,17.8,8.155366331,16.8,8.155366331,0.79275,0.15086397,0.9845,0.031220987,7.3825,5.61034257,60.40675,38.47435882,14.62125,6.735651857,14.7525,11.71573701,14.797,11.4324545,8.921,6.115028127,0.665,2.006682586,5.90425,3.712260017,Human,0
87334609,95.08571429,34.95197093,7.952380952,5.393789996,63.77142857,26.11267058,7.866666667,7.508809641,1.219047619,2.056260834,14.27619048,8.767358551,14.15238095,6.352773601,6.413904762,1.497108003,2.333333333,2.448193373,8.232857143,5.504776924,4.180952381,4.712255455,9.923809524,5.691589849,0.742857143,0.862207261,19.23809524,9.23711335,18.23809524,9.23711335,0.814571429,0.154901066,0.96552381,0.117813258,6.595238095,3.270048229,64.7847619,22.79015143,12.2407619,4.717564887,14.01142857,15.59647893,12.64228571,6.568876581,8.025047619,4.165245805,0.972380952,2.606201222,5.262095238,3.379280198,Human,0
88101280,78.05,33.63179299,8.775,5.474885844,51.15,24.46686535,6.85,3.876531955,1.125,1.536025716,10.15,5.359804101,10.975,5.470317632,6.519,1.214371854,1.925,0.984568433,6.8275,4.52629139,3.825,2.365243116,6.375,4.948168853,0.775,0.724137418,14.825,6.655401941,13.825,6.655401941,0.81575,0.109838233,0.9875,0.034332929,6.9425,3.757185616,59.54975,25.62322828,13.9975,5.949592738,14.125,7.205579435,13.9425,7.136336858,8.76775,4.706710363,0.565,2.009421559,4.622,3.111024912,Human,0
88243642,71.125,38.37328986,3.4,4.65188134,50.175,27.97399462,5.275,3.701266675,1.45,1.321930407,10.825,7.710017834,11.425,7.667749018,6.991,2.482020145,1.225,0.523808171,9.76675,6.418864147,2.775,2.524752463,9.825,7.572606883,0.7,1.122497216,14.45,9.219408875,13.45,9.219408875,0.788,0.180321934,0.9605,0.082823608,8.0325,6.788165713,54.02475,51.90542534,13.99875,6.325393343,15.4525,12.71186429,13.48475,12.23043539,11.1855,8.736170772,0.195,1.21777461,5.10425,3.718481469,Human,0
88345204,57.52941176,42.96161211,6.274509804,7.743633518,38,28.15990753,3.490196078,4.150939176,0.843137255,1.512983665,8.921568627,7.972607853,9.490196078,7.04710356,6.257058824,1.866938664,1.333333333,0.646761667,7.565294118,5.881312163,1.745098039,1.968807116,6.37254902,5.372262766,0.941176471,1.719687212,11.2745098,9.628549117,10.33333333,9.562317109,0.899019608,0.140269417,0.977254902,0.065442039,6.541176471,12.30404328,62.55960784,89.83316742,11.35490196,5.191570608,8.570588235,8.360159819,7.455686275,7.648193239,8.730980392,9.075894653,0.125490196,0.887349686,4.065294118,3.866577426,Human,0
88515231,76.37735849,39.53895925,5.396226415,3.298596744,55.22641509,29.86487904,4.226415094,2.574486646,0.566037736,0.900931048,10.96226415,7.29425275,11.90566038,7.279498612,7.241698113,1.825110734,2,1.098884512,6.213773585,3.519855929,2.509433962,1.776392799,8.660377358,6.762670557,0.377358491,0.732697654,14.54716981,8.943356421,13.54716981,8.943356421,0.866037736,0.121536385,0.989056604,0.030914621,6.324528302,4.427610866,62.66886792,32.80458031,11.74943396,4.495759602,10.89811321,6.373929524,12.26660377,6.611411788,8.708867925,4.838859471,1.045283019,2.573270882,3.647169811,2.158662564,Human,0
88640630,99.65217391,36.01824259,5.086956522,2.685112636,74.15217391,27.86455391,5.173913043,1.970481599,0.152173913,0.464729529,15.08695652,6.583332336,15.91304348,6.513618132,6.915,1.165792789,2.347826087,1.067654709,7.541521739,3.538122179,3.608695652,1.799495834,12.84782609,6.258793436,0.630434783,0.893422721,19.80434783,7.730851703,18.80434783,7.730851703,0.808043478,0.143309024,0.96326087,0.076130733,6.306521739,3.701785831,65.16043478,27.30173692,9.855217391,4.009727161,9.308695652,5.491290578,10.42043478,5.515579104,8.837608696,5.289591989,2.67173913,3.9243755,4.47,2.348700843,Human,0
89699349,65.05882353,32.87254756,7.725490196,4.627617146,43.05882353,24.3466886,4.843137255,4.398629684,0.470588235,1.054457228,8.960784314,5.940755825,9.568627451,5.781155668,7.26,2.211565855,1.588235294,2.23322918,7.920588235,5.374324732,2.666666667,3.622731429,5.764705882,4.901333293,0.823529412,1.004028793,12.41176471,7.236011442,11.41176471,7.236011442,0.85254902,0.152878821,0.980784314,0.059929473,9.662745098,6.974658915,40.95647059,53.74868282,14.79901961,4.617601557,16.13137255,15.03671963,15.04176471,11.11680969,11.34490196,7.996231802,0.152941176,1.08145743,4.780980392,3.406704609,Human,0
90229508,71.24390244,39.57997799,5.902439024,4.957403323,49.12195122,29.29512997,5.170731707,3.370622285,0.902439024,1.62007043,10.14634146,6.553944914,10.90243902,6.25399337,6.244146341,1.676594946,1.536585366,0.799315591,8.280487805,5.745157007,2.87804878,2.265274677,7.414634146,5.249741502,0.87804878,0.992536095,13.73170732,7.768053372,12.73170732,7.768053372,0.887804878,0.136104554,0.990487805,0.025940948,7.148780488,6.013485737,60.50292683,43.94524743,18.47731707,9.03354859,13.3097561,13.0340044,12.23926829,9.855846449,9.75195122,7.256396411,0.404878049,1.79130028,5.097560976,3.433105528,Human,0
91086879,114.125,29.72640871,9.55,7.217859794,71.975,27.65997786,13.375,21.86399723,1.625,1.945347013,17.6,6.476109943,17.725,6.244947958,6.098,1.422986648,4.675,11.54423557,12.39625,6.832695181,9.825,21.60773878,10.475,6.268921359,1.35,1.620956508,26.275,19.67865277,25.275,19.67865277,0.79175,0.230118312,0.972,0.055910643,8.98,3.415567303,53.854,22.44167026,15.31425,4.156235007,23.4125,40.54664713,13.23875,7.129329978,10.41825,3.566020112,0.8325,2.530058053,8.73875,4.511474364,Human,0
91101811,74.51388889,40.74854907,5.708333333,7.056198024,49.65277778,29.16721891,8.222222222,9.92362812,1.152777778,2.670100509,9.777777778,6.642084308,10.45833333,6.576341224,6.39375,2.348217668,1.944444444,4.536545703,8.273888889,5.696231833,5.847222222,9.837089286,7.027777778,5.066151899,0.708333333,1.159950909,14.48611111,11.80041555,13.48611111,11.80041555,0.842916667,0.189659325,0.979166667,0.055471464,9.102777778,6.930467601,43.86375,50.9150136,18.41,6.860120666,19.85694444,21.33378142,15.03166667,11.61780076,8.142916667,5.412144891,0.3,1.449137675,4.654583333,3.443016659,Human,0
91287122,65.6,40.45355361,3.375,6.146899625,44.85,31.34928229,8.2,10.50285675,0.45,1.023474475,8.725,5.911799641,9.725,5.911799641,5.76875,1.768059936,1.6,2.764054992,9.4265,6.149730705,6.075,10.33292674,7.225,5.632439525,0.475,0.741198354,13.725,11.03627541,12.75,11.00624823,0.82275,0.240634448,0.945,0.163447239,6.355,6.21083529,65.78525,39.87204108,16.5425,6.553605401,15.42,14.82752845,9.90125,9.290867071,7.40675,5.934584395,0,0,5.1125,4.285859745,Human,0
